[1/6/2022 18:14:30] !aol
[1/6/2022 18:32:49] !aol
[1/6/2022 19:29:19] !aol
[1/6/2022 19:32:55] !aol
[2/6/2022 18:41:52] !emotespells on
[2/6/2022 18:41:55] !aol
[2/6/2022 18:47:3] !emotespells on
[2/6/2022 18:50:55] !emotespells on
[2/6/2022 18:54:28] !emotespells on
[2/6/2022 19:2:49] !emotespells on
[2/6/2022 20:13:28] !tradeoff buy, 82
[3/6/2022 1:52:20] !emotespells on
[3/6/2022 1:55:35] !emotespells on
[3/6/2022 1:59:21] !emotespells on
[3/6/2022 2:2:47] !emotespells on
[3/6/2022 2:6:9] !emotespells on
[3/6/2022 2:9:45] !emotespells on
[3/6/2022 2:15:5] !emotespells on
[3/6/2022 2:16:25] !emotespells on
[3/6/2022 2:21:1] !emotespells on
[3/6/2022 2:24:50] !emotespells on
[3/6/2022 2:27:25] !emotespells on
[3/6/2022 2:30:59] !emotespells on
[3/6/2022 2:34:38] !emotespells on
[3/6/2022 2:38:15] !emotespells on
[3/6/2022 2:42:56] !emotespells on
[3/6/2022 2:47:26] !emotespells on
[3/6/2022 2:51:26] !emotespells on
[3/6/2022 2:54:53] !emotespells on
[3/6/2022 2:58:59] !emotespells on
[3/6/2022 3:2:36] !emotespells on
[3/6/2022 3:6:8] !emotespells on
[3/6/2022 3:9:34] !emotespells on
[3/6/2022 3:14:59] !emotespells on
[3/6/2022 3:19:14] !emotespells on
[3/6/2022 3:22:38] !emotespells on
[3/6/2022 3:26:43] !emotespells on
[3/6/2022 3:30:31] !emotespells on
[3/6/2022 3:34:54] !emotespells on
[3/6/2022 3:39:55] !emotespells on
[3/6/2022 3:41:24] !emotespells on
[3/6/2022 3:41:52] !emotespells on
[3/6/2022 3:42:22] !emotespells on
[3/6/2022 3:42:50] !emotespells on
[3/6/2022 3:43:19] !emotespells on
[3/6/2022 3:43:48] !emotespells on
[3/6/2022 3:44:17] !emotespells on
[3/6/2022 3:44:47] !emotespells on
[3/6/2022 3:45:16] !emotespells on
[3/6/2022 3:46:48] !emotespells on
[3/6/2022 3:47:38] !emotespells on
[3/6/2022 3:48:10] !emotespells on
[3/6/2022 3:50:2] !emotespells on
[3/6/2022 3:53:33] !emotespells on
[3/6/2022 3:57:53] !emotespells on
[3/6/2022 4:1:31] !emotespells on
[3/6/2022 4:4:45] !emotespells on
[3/6/2022 4:7:59] !emotespells on
[3/6/2022 4:12:24] !emotespells on
[3/6/2022 4:17:3] !emotespells on
[3/6/2022 4:22:9] !emotespells on
[3/6/2022 4:26:25] !emotespells on
[3/6/2022 4:30:9] !emotespells on
[3/6/2022 4:32:26] !emotespells on
[3/6/2022 4:36:28] !emotespells on
[3/6/2022 4:40:34] !emotespells on
[3/6/2022 4:45:56] !emotespells on
[3/6/2022 4:50:3] !emotespells on
[3/6/2022 4:54:1] !emotespells on
[3/6/2022 4:57:37] !emotespells on
[3/6/2022 5:13:8] !emotespells on
[3/6/2022 5:17:22] !emotespells on
[3/6/2022 5:22:33] !emotespells on
[3/6/2022 5:26:57] !emotespells on
[3/6/2022 5:30:27] !emotespells on
[3/6/2022 5:34:36] !emotespells on
[3/6/2022 5:38:35] !emotespells on
[3/6/2022 5:42:1] !emotespells on
[3/6/2022 5:48:40] !emotespells on
[3/6/2022 5:53:32] !emotespells on
[3/6/2022 5:57:20] !emotespells on
[3/6/2022 6:0:49] !emotespells on
[3/6/2022 6:5:9] !emotespells on
[3/6/2022 6:8:53] !emotespells on
[3/6/2022 6:14:3] !emotespells on
[3/6/2022 6:19:0] !emotespells on
[3/6/2022 6:22:36] !emotespells on
[3/6/2022 6:25:15] !emotespells on
[3/6/2022 6:28:50] !emotespells on
[3/6/2022 6:31:22] !emotespells on
[3/6/2022 6:34:56] !emotespells on
[3/6/2022 6:38:33] !emotespells on
[3/6/2022 6:42:10] !emotespells on
[3/6/2022 6:46:49] !emotespells on
[3/6/2022 6:51:1] !emotespells on
[3/6/2022 6:54:14] !emotespells on
[3/6/2022 6:57:50] !emotespells on
[3/6/2022 7:3:31] !emotespells on
[3/6/2022 7:6:3] !emotespells on
[3/6/2022 7:8:29] !emotespells on
[3/6/2022 7:11:36] !emotespells on
[3/6/2022 7:15:59] !emotespells on
[3/6/2022 7:20:29] !emotespells on
[3/6/2022 7:23:8] !emotespells on
[3/6/2022 7:26:13] !emotespells on
[3/6/2022 7:29:33] !emotespells on
[3/6/2022 7:33:6] !emotespells on
[3/6/2022 7:36:21] !emotespells on
[3/6/2022 7:39:38] !emotespells on
[3/6/2022 7:44:39] !emotespells on
[3/6/2022 7:48:46] !emotespells on
[3/6/2022 7:52:27] !emotespells on
[3/6/2022 7:54:3] !emotespells on
[3/6/2022 7:56:44] !emotespells on
[3/6/2022 7:59:38] !emotespells on
[3/6/2022 8:2:47] !emotespells on
[3/6/2022 8:6:10] !emotespells on
[3/6/2022 8:9:39] !emotespells on
[3/6/2022 8:13:45] !emotespells on
[3/6/2022 8:17:15] !emotespells on
[3/6/2022 8:20:47] !emotespells on
[3/6/2022 8:24:29] !emotespells on
[3/6/2022 8:27:2] !emotespells on
[3/6/2022 8:29:59] !emotespells on
[3/6/2022 8:33:39] !emotespells on
[3/6/2022 8:37:19] !emotespells on
[3/6/2022 8:40:56] !emotespells on
[3/6/2022 8:43:47] !emotespells on
[3/6/2022 8:48:36] !emotespells on
[3/6/2022 8:52:57] !emotespells on
[3/6/2022 8:56:21] !emotespells on
[3/6/2022 9:0:17] !emotespells on
[3/6/2022 9:3:55] !emotespells on
[3/6/2022 9:7:26] !emotespells on
[3/6/2022 9:10:13] !emotespells on
[3/6/2022 9:13:49] !emotespells on
[3/6/2022 9:17:54] !emotespells on
[3/6/2022 9:22:34] !emotespells on
[3/6/2022 9:30:5] !emotespells on
[3/6/2022 9:33:21] !emotespells on
[3/6/2022 9:36:54] !emotespells on
[3/6/2022 9:39:44] !emotespells on
[3/6/2022 9:43:31] !emotespells on
[3/6/2022 9:48:20] !emotespells on
[3/6/2022 9:51:14] !emotespells on
[3/6/2022 9:53:58] !emotespells on
[3/6/2022 9:57:4] !emotespells on
[3/6/2022 10:1:8] !emotespells on
[3/6/2022 10:4:39] !emotespells on
[3/6/2022 10:7:25] !emotespells on
[3/6/2022 10:10:55] !emotespells on
[3/6/2022 10:14:16] !emotespells on
[3/6/2022 10:18:11] !emotespells on
[3/6/2022 10:21:59] !emotespells on
[3/6/2022 10:26:46] !emotespells on
[3/6/2022 10:30:4] !emotespells on
[3/6/2022 10:33:21] !emotespells on
[3/6/2022 10:36:48] !emotespells on
[3/6/2022 10:40:14] !emotespells on
[3/6/2022 10:43:58] !emotespells on
[3/6/2022 10:47:21] !emotespells on
[3/6/2022 10:50:48] !emotespells on
[3/6/2022 10:55:21] !emotespells on
[3/6/2022 10:59:47] !emotespells on
[3/6/2022 11:3:26] !emotespells on
[3/6/2022 11:6:40] !emotespells on
[3/6/2022 11:10:11] !emotespells on
[3/6/2022 11:13:30] !emotespells on
[3/6/2022 11:17:11] !emotespells on
[3/6/2022 11:20:26] !emotespells on
[3/6/2022 11:23:44] !emotespells on
[3/6/2022 11:28:30] !emotespells on
[3/6/2022 11:33:12] !emotespells on
[3/6/2022 11:36:31] !emotespells on
[3/6/2022 11:40:24] !emotespells on
[3/6/2022 11:43:20] !emotespells on
[3/6/2022 11:47:12] !emotespells on
[3/6/2022 11:50:5] !emotespells on
[3/6/2022 11:53:39] !emotespells on
[3/6/2022 11:57:23] !emotespells on
[3/6/2022 12:2:33] !emotespells on
[3/6/2022 12:7:34] !emotespells on
[3/6/2022 12:11:30] !emotespells on
[3/6/2022 12:14:23] !emotespells on
[3/6/2022 12:18:4] !emotespells on
[3/6/2022 12:21:30] !emotespells on
[3/6/2022 12:25:2] !emotespells on
[3/6/2022 12:28:31] !emotespells on
[3/6/2022 12:33:9] !emotespells on
[3/6/2022 12:38:19] !emotespells on
[3/6/2022 12:41:39] !emotespells on
[3/6/2022 12:43:39] !emotespells on
[3/6/2022 12:47:14] !emotespells on
[3/6/2022 12:50:51] !emotespells on
[3/6/2022 12:54:5] !emotespells on
[3/6/2022 12:55:45] !emotespells on
[3/6/2022 12:58:52] !emotespells on
[3/6/2022 13:3:11] !emotespells on
[3/6/2022 13:8:1] !emotespells on
[3/6/2022 13:11:26] !emotespells on
[3/6/2022 13:14:45] !emotespells on
[3/6/2022 13:18:0] !emotespells on
[3/6/2022 13:20:52] !emotespells on
[3/6/2022 13:24:14] !emotespells on
[3/6/2022 13:28:2] !emotespells on
[3/6/2022 13:32:25] !emotespells on
[3/6/2022 13:36:44] !emotespells on
[3/6/2022 13:39:50] !emotespells on
[3/6/2022 13:43:40] !emotespells on
[3/6/2022 13:47:37] !emotespells on
[3/6/2022 13:50:32] !emotespells on
[3/6/2022 13:53:56] !emotespells on
[3/6/2022 13:56:45] !emotespells on
[3/6/2022 13:59:55] !emotespells on
[3/6/2022 14:2:59] !emotespells on
[3/6/2022 14:6:40] !emotespells on
[3/6/2022 14:11:47] !emotespells on
[3/6/2022 14:14:47] !emotespells on
[3/6/2022 14:21:23] !emotespells on
[3/6/2022 14:24:27] !emotespells on
[3/6/2022 14:27:39] !emotespells on
[3/6/2022 14:27:57] !tradeoff withdraw
[3/6/2022 14:28:6] !tradeoff info
[3/6/2022 14:28:17] !tradeoff active
[3/6/2022 14:31:18] !emotespells on
[3/6/2022 14:35:10] !emotespells on
[3/6/2022 14:39:55] !emotespells on
[3/6/2022 14:44:16] !emotespells on
[3/6/2022 16:16:48] 
[3/6/2022 16:20:54] 
[3/6/2022 17:10:25] 
[3/6/2022 19:25:11] !tradeoff withdraw
