[4/6/2022 20:11:36] !aol
[4/6/2022 20:13:52] !aol
[5/6/2022 2:26:25] !emotespells on
[5/6/2022 2:27:5] !emotespells on
[5/6/2022 2:27:45] !emotespells on
[5/6/2022 2:28:27] !emotespells on
[5/6/2022 2:29:8] !emotespells on
[5/6/2022 2:29:49] !emotespells on
[5/6/2022 2:30:28] !emotespells on
[5/6/2022 2:31:9] !emotespells on
[5/6/2022 2:31:48] !emotespells on
[5/6/2022 2:32:28] !emotespells on
[5/6/2022 2:33:8] !emotespells on
[5/6/2022 2:33:48] !emotespells on
[5/6/2022 2:34:28] !emotespells on
[5/6/2022 2:35:8] !emotespells on
[5/6/2022 2:35:48] !emotespells on
[5/6/2022 2:36:28] !emotespells on
[5/6/2022 2:37:9] !emotespells on
[5/6/2022 2:37:50] !emotespells on
[5/6/2022 2:38:30] !emotespells on
[5/6/2022 2:39:10] !emotespells on
[5/6/2022 2:39:51] !emotespells on
[5/6/2022 2:40:31] !emotespells on
[5/6/2022 2:41:12] !emotespells on
[5/6/2022 2:42:0] !emotespells on
[5/6/2022 2:42:40] !emotespells on
[5/6/2022 2:43:21] !emotespells on
[5/6/2022 2:44:1] !emotespells on
[5/6/2022 2:44:41] !emotespells on
[5/6/2022 2:45:21] !emotespells on
[5/6/2022 2:46:3] !emotespells on
[5/6/2022 2:46:43] !emotespells on
[5/6/2022 2:47:27] !emotespells on
[5/6/2022 2:48:7] !emotespells on
[5/6/2022 2:48:47] !emotespells on
[5/6/2022 2:49:27] !emotespells on
[5/6/2022 2:50:7] !emotespells on
[5/6/2022 2:50:47] !emotespells on
[5/6/2022 2:51:27] !emotespells on
[5/6/2022 2:52:7] !emotespells on
[5/6/2022 2:52:47] !emotespells on
[5/6/2022 2:53:27] !emotespells on
[5/6/2022 2:54:8] !emotespells on
[5/6/2022 2:54:48] !emotespells on
[5/6/2022 2:55:28] !emotespells on
[5/6/2022 2:56:8] !emotespells on
[5/6/2022 2:56:48] !emotespells on
[5/6/2022 2:57:28] !emotespells on
[5/6/2022 2:58:11] !emotespells on
[5/6/2022 2:58:52] !emotespells on
[5/6/2022 2:59:32] !emotespells on
[5/6/2022 3:0:13] !emotespells on
[5/6/2022 3:0:53] !emotespells on
[5/6/2022 3:1:33] !emotespells on
[5/6/2022 3:2:14] !emotespells on
[5/6/2022 3:2:54] !emotespells on
[5/6/2022 3:3:37] !emotespells on
[5/6/2022 3:4:17] !emotespells on
[5/6/2022 3:4:58] !emotespells on
[5/6/2022 3:5:40] !emotespells on
[5/6/2022 3:6:21] !emotespells on
[5/6/2022 3:7:1] !emotespells on
[5/6/2022 3:7:41] !emotespells on
[5/6/2022 3:8:21] !emotespells on
[5/6/2022 3:9:1] !emotespells on
[5/6/2022 3:9:42] !emotespells on
[5/6/2022 3:10:21] !emotespells on
[5/6/2022 3:11:2] !emotespells on
[5/6/2022 3:11:42] !emotespells on
[5/6/2022 3:12:22] !emotespells on
[5/6/2022 3:13:2] !emotespells on
[5/6/2022 3:13:42] !emotespells on
[5/6/2022 3:14:22] !emotespells on
[5/6/2022 3:15:2] !emotespells on
[5/6/2022 3:15:42] !emotespells on
[5/6/2022 3:16:23] !emotespells on
[5/6/2022 3:17:3] !emotespells on
[5/6/2022 3:17:43] !emotespells on
[5/6/2022 3:18:23] !emotespells on
[5/6/2022 3:19:4] !emotespells on
[5/6/2022 3:19:44] !emotespells on
[5/6/2022 3:20:25] !emotespells on
[5/6/2022 3:21:5] !emotespells on
[5/6/2022 3:21:47] !emotespells on
[5/6/2022 3:22:27] !emotespells on
[5/6/2022 3:23:8] !emotespells on
[5/6/2022 3:23:48] !emotespells on
[5/6/2022 3:24:28] !emotespells on
[5/6/2022 3:25:8] !emotespells on
[5/6/2022 3:25:48] !emotespells on
[5/6/2022 3:26:28] !emotespells on
[5/6/2022 3:27:8] !emotespells on
[5/6/2022 3:27:48] !emotespells on
[5/6/2022 3:28:29] !emotespells on
[5/6/2022 3:29:9] !emotespells on
[5/6/2022 3:29:49] !emotespells on
[5/6/2022 3:30:29] !emotespells on
[5/6/2022 3:31:11] !emotespells on
[5/6/2022 3:31:51] !emotespells on
[5/6/2022 3:32:32] !emotespells on
[5/6/2022 3:33:12] !emotespells on
[5/6/2022 3:33:52] !emotespells on
[5/6/2022 3:34:32] !emotespells on
[5/6/2022 3:35:13] !emotespells on
[5/6/2022 3:35:52] !emotespells on
[5/6/2022 5:11:22] !emotespells on
[5/6/2022 5:12:2] !emotespells on
[5/6/2022 5:12:42] !emotespells on
[5/6/2022 5:13:22] !emotespells on
[5/6/2022 5:14:3] !emotespells on
[5/6/2022 5:14:45] !emotespells on
[5/6/2022 5:15:25] !emotespells on
[5/6/2022 5:16:6] !emotespells on
[5/6/2022 5:16:46] !emotespells on
[5/6/2022 5:17:38] !emotespells on
[5/6/2022 5:20:44] !uptime
[5/6/2022 5:20:47] !uptime
[5/6/2022 6:8:28] !emotespells on
[5/6/2022 7:31:45] !emotespells on
[5/6/2022 9:7:21] !emotespells on
[5/6/2022 10:46:24] !emotespells on
[5/6/2022 10:50:22] !tradeoff buy, 118
[5/6/2022 10:50:27] !tradeoff buy, 118
[5/6/2022 11:0:39] !emotespells on
[5/6/2022 11:40:41] !emotespells on
[5/6/2022 13:37:31] !emotespells on
[5/6/2022 15:24:41] !emotespells on
[5/6/2022 17:3:39] !emotespells on
[5/6/2022 18:46:35] !emotespells on
[5/6/2022 20:2:12] !emotespells on
[5/6/2022 20:3:32] !uptime
[5/6/2022 20:42:5] !emotespells on
[5/6/2022 21:26:43] !emotespells on
[5/6/2022 22:53:1] !emotespells on
[6/6/2022 0:14:36] !emotespells on
[6/6/2022 1:43:8] !emotespells on
[6/6/2022 1:54:37] !emotespells on
[6/6/2022 3:8:2] !emotespells on
[6/6/2022 4:29:26] !emotespells on
[6/6/2022 5:54:58] !emotespells on
[6/6/2022 7:13:49] !emotespells on
[6/6/2022 8:24:54] !emotespells on
[6/6/2022 9:40:50] !emotespells on
[6/6/2022 11:3:19] !emotespells on
[6/6/2022 12:19:13] !emotespells on
[6/6/2022 13:41:27] !emotespells on
[6/6/2022 15:31:24] !emotespells on
[6/6/2022 17:30:15] !emotespells on
[6/6/2022 18:27:31] !emotespells on
[6/6/2022 21:30:22] !emotespells on
[6/6/2022 22:34:22] !emotespells on
[6/6/2022 23:42:16] !emotespells on
[7/6/2022 4:45:49] !emotespells on
[7/6/2022 8:10:42] !emotespells on
[7/6/2022 9:12:38] !emotespells on
[7/6/2022 10:27:6] !emotespells on
[7/6/2022 12:10:28] !emotespells on
[7/6/2022 13:17:29] !emotespells on
[7/6/2022 15:1:59] !emotespells on
[7/6/2022 16:45:7] !emotespells on
[7/6/2022 18:17:18] !frags
[7/6/2022 19:0:27] !emotespells on
[7/6/2022 20:18:43] !emotespells on
[7/6/2022 21:44:45] !emotespells on
[7/6/2022 23:26:48] !emotespells on
[8/6/2022 0:46:58] !emotespells on
