[11/2/2022 1:10:22] !aol
[11/2/2022 1:25:39] !aol
[11/2/2022 1:31:37] !aol
[11/2/2022 2:7:53] !aol
[11/2/2022 2:21:27] !aol
[11/2/2022 2:26:17] !aol
[11/2/2022 2:29:12] !aol
[11/2/2022 2:50:34] !aol
[11/2/2022 2:57:4] !frags
[11/2/2022 5:6:49] !buyhouse
[11/2/2022 5:6:53] !buyhouse
[12/2/2022 11:58:29] !aol
[12/2/2022 13:53:22] !aol
[13/2/2022 20:14:37] !serverinfo
[14/2/2022 3:5:5] !serverinfo
[16/2/2022 3:15:10] !frags
[17/2/2022 1:11:33] !serverinfo
[18/2/2022 12:27:2] !serverinfo
[31/5/2022 22:7:43] !online
[31/5/2022 23:29:35] !aol
[31/5/2022 23:40:59] !emotespells on
[31/5/2022 23:44:7] !aol
[31/5/2022 23:55:44] !aol
[1/6/2022 0:1:15] !aol
[1/6/2022 0:15:5] !aol
[1/6/2022 0:45:6] !aol
[1/6/2022 2:56:26] !aol
[1/6/2022 20:54:19] !aol
[3/6/2022 2:16:27] !aol
[3/6/2022 11:49:11] !aol
[4/6/2022 0:10:57] 
[4/6/2022 0:11:7] 
[4/6/2022 0:11:17] 
[4/6/2022 0:11:27] 
[4/6/2022 0:11:37] 
[4/6/2022 0:11:47] 
[4/6/2022 0:11:57] 
[4/6/2022 0:12:7] 
[4/6/2022 0:12:17] 
[4/6/2022 0:12:27] 
[4/6/2022 0:12:37] 
[4/6/2022 0:12:47] 
[4/6/2022 0:12:57] 
[4/6/2022 0:13:7] 
[4/6/2022 0:13:17] 
[4/6/2022 0:13:27] 
[4/6/2022 0:13:37] 
[4/6/2022 0:13:47] 
[4/6/2022 0:13:57] 
[4/6/2022 0:14:7] 
[4/6/2022 0:14:17] 
[4/6/2022 0:14:27] 
[4/6/2022 0:14:37] 
[4/6/2022 0:14:47] 
[4/6/2022 0:14:57] 
[4/6/2022 0:15:7] 
[4/6/2022 0:15:17] 
[4/6/2022 0:15:27] 
[4/6/2022 0:15:37] 
[4/6/2022 0:15:47] 
[4/6/2022 0:15:57] 
[4/6/2022 0:16:7] 
[4/6/2022 0:16:17] 
[4/6/2022 0:16:27] 
[4/6/2022 0:16:37] 
[4/6/2022 0:16:47] 
[4/6/2022 0:16:57] 
[4/6/2022 0:17:7] 
[4/6/2022 0:17:17] 
[4/6/2022 0:17:27] 
[4/6/2022 0:17:37] 
[4/6/2022 0:17:47] 
[4/6/2022 0:17:57] 
[4/6/2022 0:18:7] 
[4/6/2022 0:18:17] 
[4/6/2022 0:18:27] 
[4/6/2022 0:18:37] 
[4/6/2022 0:18:47] 
[4/6/2022 0:18:57] 
[4/6/2022 0:19:7] 
[4/6/2022 0:19:17] 
[4/6/2022 0:19:27] 
[4/6/2022 0:19:37] 
[4/6/2022 0:19:47] 
[4/6/2022 0:19:57] 
[4/6/2022 0:20:7] 
[4/6/2022 0:20:17] 
[4/6/2022 0:20:27] 
[4/6/2022 0:20:37] 
[4/6/2022 0:20:47] 
[4/6/2022 0:20:57] 
[4/6/2022 0:21:7] 
[4/6/2022 0:21:17] 
[4/6/2022 0:21:27] 
[4/6/2022 0:21:37] 
[4/6/2022 0:21:47] 
[4/6/2022 0:21:57] 
[4/6/2022 0:22:7] 
[4/6/2022 0:22:17] 
[4/6/2022 0:22:27] 
[4/6/2022 0:22:37] 
[4/6/2022 0:22:47] 
[4/6/2022 0:22:57] 
[4/6/2022 0:23:7] 
[4/6/2022 0:23:17] 
[4/6/2022 0:23:27] 
[4/6/2022 0:23:37] 
[4/6/2022 0:23:47] 
[4/6/2022 0:23:57] 
[4/6/2022 0:24:7] 
[4/6/2022 0:24:17] 
[4/6/2022 0:24:27] 
[4/6/2022 0:24:37] 
[4/6/2022 0:24:47] 
[4/6/2022 0:24:57] 
[4/6/2022 0:25:7] 
[4/6/2022 0:25:17] 
[4/6/2022 0:25:27] 
[4/6/2022 0:25:37] 
[4/6/2022 0:25:47] 
[4/6/2022 0:25:57] 
[4/6/2022 0:26:7] 
[4/6/2022 0:26:17] 
[4/6/2022 0:26:27] 
[4/6/2022 0:26:37] 
[4/6/2022 0:26:57] 
[4/6/2022 0:27:7] 
[4/6/2022 0:27:17] 
[4/6/2022 0:27:27] 
[4/6/2022 0:27:37] 
[4/6/2022 0:27:47] 
[4/6/2022 0:27:57] 
[4/6/2022 0:28:7] 
[4/6/2022 0:28:17] 
[4/6/2022 0:28:27] 
[4/6/2022 0:28:37] 
[4/6/2022 0:28:47] 
[4/6/2022 0:28:57] 
[4/6/2022 0:29:7] 
[4/6/2022 0:29:17] 
[4/6/2022 0:29:27] 
[4/6/2022 0:29:37] 
[4/6/2022 0:29:47] 
[4/6/2022 0:29:57] 
[4/6/2022 0:30:7] 
[4/6/2022 0:30:17] 
[4/6/2022 0:30:27] 
[4/6/2022 0:30:37] 
[4/6/2022 0:30:47] 
[4/6/2022 0:30:57] 
[4/6/2022 0:31:7] 
[4/6/2022 0:31:17] 
[4/6/2022 0:31:27] 
[4/6/2022 0:31:37] 
[4/6/2022 0:31:47] 
[4/6/2022 0:31:57] 
[4/6/2022 0:32:7] 
[4/6/2022 0:32:17] 
[4/6/2022 0:32:37] 
[4/6/2022 0:32:47] 
[4/6/2022 0:32:57] 
[4/6/2022 0:33:7] 
[4/6/2022 0:33:17] 
[4/6/2022 0:33:27] 
[4/6/2022 0:33:37] 
[4/6/2022 0:33:47] 
[4/6/2022 0:33:57] 
[4/6/2022 0:34:7] 
[4/6/2022 0:34:17] 
[4/6/2022 0:34:27] 
[4/6/2022 0:34:37] 
[4/6/2022 0:34:47] 
[4/6/2022 0:34:57] 
[4/6/2022 0:35:7] 
[4/6/2022 0:35:17] 
[4/6/2022 0:35:27] 
[4/6/2022 0:35:37] 
[4/6/2022 0:35:47] 
[4/6/2022 0:35:57] 
[4/6/2022 0:36:7] 
[4/6/2022 0:36:17] 
[4/6/2022 0:36:27] 
[4/6/2022 0:36:37] 
[4/6/2022 0:36:47] 
[4/6/2022 0:36:57] 
[4/6/2022 0:37:7] 
[4/6/2022 0:37:17] 
[4/6/2022 0:37:27] 
[4/6/2022 0:37:37] 
[4/6/2022 0:37:47] 
[4/6/2022 0:37:57] 
[4/6/2022 0:38:7] 
[4/6/2022 0:38:17] 
[4/6/2022 0:38:27] 
[4/6/2022 0:38:37] 
[4/6/2022 0:38:47] 
[4/6/2022 0:38:57] 
[4/6/2022 0:39:7] 
[4/6/2022 0:39:17] 
[4/6/2022 0:39:21] !aol
[4/6/2022 0:39:27] 
[4/6/2022 0:39:37] 
[4/6/2022 0:39:47] 
[4/6/2022 0:39:57] 
[4/6/2022 0:40:7] 
[4/6/2022 0:40:17] 
[4/6/2022 0:40:27] 
[4/6/2022 0:40:37] 
[4/6/2022 0:40:47] 
[4/6/2022 0:40:57] 
[4/6/2022 0:41:7] 
[4/6/2022 0:41:17] 
[4/6/2022 0:41:27] 
[4/6/2022 0:41:37] 
[4/6/2022 0:41:47] 
[4/6/2022 0:41:57] 
[4/6/2022 0:42:7] 
[4/6/2022 0:42:17] 
[4/6/2022 0:42:27] 
[4/6/2022 0:42:37] 
[4/6/2022 0:42:47] 
[4/6/2022 0:42:57] 
[4/6/2022 0:43:7] 
[4/6/2022 0:43:17] 
[4/6/2022 0:43:27] 
[4/6/2022 0:43:37] 
[4/6/2022 0:43:47] 
[4/6/2022 0:43:57] 
[4/6/2022 0:44:7] 
[4/6/2022 0:44:17] 
[4/6/2022 0:44:27] 
[4/6/2022 0:44:37] 
[4/6/2022 0:44:47] 
[4/6/2022 0:44:57] 
[4/6/2022 0:45:7] 
[4/6/2022 0:45:17] 
[4/6/2022 0:45:27] 
[4/6/2022 0:45:37] 
[4/6/2022 0:45:47] 
[4/6/2022 0:45:57] 
[4/6/2022 0:46:7] 
[4/6/2022 0:46:17] 
[4/6/2022 0:46:27] 
[4/6/2022 0:46:37] 
[4/6/2022 0:46:47] 
[4/6/2022 0:46:57] 
[4/6/2022 0:47:7] 
[4/6/2022 0:47:17] 
[4/6/2022 0:47:27] 
[4/6/2022 0:47:37] 
[4/6/2022 0:47:47] 
[4/6/2022 0:47:57] 
[4/6/2022 0:48:7] 
[4/6/2022 0:48:17] 
[4/6/2022 0:48:27] 
[4/6/2022 0:48:37] 
[4/6/2022 0:48:47] 
[4/6/2022 0:48:57] 
[4/6/2022 0:49:7] 
[4/6/2022 0:49:17] 
[4/6/2022 0:49:27] 
[4/6/2022 0:49:37] 
[4/6/2022 0:49:47] 
[4/6/2022 0:49:57] 
[4/6/2022 0:50:7] 
[4/6/2022 0:50:17] 
[4/6/2022 0:50:27] 
[4/6/2022 0:50:37] 
[4/6/2022 0:50:47] 
[4/6/2022 0:50:57] 
[4/6/2022 0:51:7] 
[4/6/2022 0:51:17] 
[4/6/2022 0:51:27] 
[4/6/2022 0:51:37] 
[4/6/2022 0:51:47] 
[4/6/2022 0:51:57] 
[4/6/2022 0:52:7] 
[4/6/2022 0:52:17] 
[4/6/2022 0:52:27] 
[4/6/2022 0:52:37] 
[4/6/2022 0:52:47] 
[4/6/2022 0:52:57] 
[4/6/2022 0:53:7] 
[4/6/2022 0:53:17] 
[4/6/2022 0:53:27] 
[4/6/2022 0:53:37] 
[4/6/2022 0:53:47] 
[4/6/2022 0:53:57] 
[4/6/2022 0:54:7] 
[4/6/2022 0:54:17] 
[4/6/2022 0:54:27] 
[4/6/2022 0:54:37] 
[4/6/2022 0:54:47] 
[4/6/2022 0:54:57] 
[4/6/2022 0:55:7] 
[4/6/2022 0:55:17] 
[4/6/2022 0:55:27] 
[4/6/2022 0:55:37] 
[4/6/2022 0:55:47] 
[4/6/2022 0:55:57] 
[4/6/2022 0:56:7] 
[4/6/2022 0:56:17] 
[4/6/2022 0:56:27] 
[4/6/2022 0:56:37] 
[4/6/2022 0:56:47] 
[4/6/2022 0:56:57] 
[4/6/2022 0:57:7] 
[4/6/2022 0:57:17] 
[4/6/2022 0:57:27] 
[4/6/2022 0:57:37] 
[4/6/2022 0:57:47] 
[4/6/2022 0:57:57] 
[4/6/2022 0:58:7] 
[4/6/2022 0:58:17] 
[4/6/2022 0:58:27] 
[4/6/2022 0:58:37] 
[4/6/2022 0:58:47] 
[4/6/2022 0:58:57] 
[4/6/2022 0:59:7] 
[4/6/2022 0:59:37] 
[4/6/2022 0:59:47] 
[4/6/2022 0:59:57] 
[4/6/2022 1:0:17] 
[4/6/2022 1:0:27] 
[5/6/2022 4:33:52] 
[5/6/2022 4:34:2] 
[5/6/2022 4:34:12] 
[5/6/2022 4:34:22] 
[5/6/2022 4:34:32] 
[5/6/2022 4:34:42] 
[5/6/2022 4:34:52] 
[5/6/2022 4:35:2] 
[5/6/2022 4:35:12] 
[5/6/2022 4:35:22] 
[5/6/2022 4:35:32] 
[5/6/2022 4:35:42] 
[5/6/2022 4:35:52] 
[5/6/2022 4:36:2] 
[5/6/2022 4:36:12] 
[5/6/2022 4:36:22] 
[5/6/2022 4:36:32] 
[5/6/2022 4:36:42] 
[5/6/2022 4:36:52] 
[5/6/2022 4:37:2] 
[5/6/2022 4:37:12] 
[5/6/2022 4:37:22] 
[5/6/2022 4:37:32] 
[5/6/2022 4:37:42] 
[5/6/2022 4:37:52] 
[5/6/2022 4:38:2] 
[5/6/2022 4:38:12] 
[5/6/2022 4:38:22] 
[5/6/2022 4:38:32] 
[5/6/2022 4:38:42] 
[5/6/2022 4:38:52] 
[5/6/2022 4:39:2] 
[5/6/2022 4:39:12] 
[5/6/2022 4:39:22] 
[5/6/2022 4:39:32] 
[5/6/2022 4:39:42] 
[5/6/2022 4:39:52] 
[5/6/2022 4:40:2] 
[5/6/2022 4:40:12] 
[5/6/2022 4:40:22] 
[5/6/2022 4:40:32] 
[5/6/2022 4:40:42] 
[5/6/2022 4:40:52] 
[5/6/2022 4:41:2] 
[5/6/2022 4:41:12] 
[5/6/2022 4:41:22] 
[5/6/2022 4:41:32] 
[5/6/2022 4:41:42] 
[5/6/2022 4:41:52] 
[5/6/2022 4:42:2] 
[5/6/2022 4:42:12] 
[5/6/2022 4:42:22] 
[5/6/2022 4:42:32] 
[5/6/2022 4:42:42] 
[5/6/2022 4:42:52] 
[5/6/2022 4:43:2] 
[5/6/2022 4:43:12] 
[5/6/2022 4:43:22] 
[5/6/2022 4:43:32] 
[5/6/2022 4:43:42] 
[5/6/2022 4:43:52] 
[5/6/2022 4:44:2] 
[5/6/2022 4:44:12] 
[5/6/2022 4:44:22] 
[5/6/2022 4:44:32] 
[5/6/2022 4:44:42] 
[5/6/2022 4:44:52] 
[5/6/2022 4:45:2] 
[5/6/2022 4:45:12] 
[5/6/2022 4:45:22] 
[5/6/2022 4:45:32] 
[5/6/2022 4:45:42] 
[5/6/2022 4:45:52] 
[5/6/2022 4:46:2] 
[5/6/2022 4:46:12] 
[5/6/2022 4:46:22] 
[5/6/2022 4:46:32] 
[5/6/2022 4:46:42] 
[5/6/2022 4:46:52] 
[5/6/2022 4:47:2] 
[5/6/2022 4:47:12] 
[5/6/2022 4:47:22] 
[5/6/2022 4:47:32] 
[5/6/2022 4:47:42] 
[5/6/2022 4:47:52] 
[5/6/2022 4:48:2] 
[5/6/2022 4:48:12] 
[5/6/2022 4:48:22] 
[5/6/2022 4:48:32] 
[5/6/2022 4:48:42] 
[5/6/2022 4:48:52] 
[5/6/2022 4:49:2] 
[5/6/2022 4:49:12] 
[5/6/2022 4:49:22] 
[5/6/2022 4:49:32] 
[5/6/2022 4:49:42] 
[5/6/2022 4:49:59] 
[5/6/2022 4:50:9] 
[5/6/2022 4:50:19] 
[5/6/2022 4:50:29] 
[5/6/2022 4:50:39] 
[5/6/2022 4:50:49] 
[5/6/2022 4:51:2] 
[5/6/2022 4:51:12] 
[5/6/2022 4:51:22] 
[5/6/2022 4:51:32] 
[5/6/2022 4:51:42] 
[5/6/2022 4:51:52] 
[5/6/2022 4:52:2] 
[5/6/2022 4:52:12] 
[5/6/2022 4:52:22] 
[5/6/2022 4:52:32] 
[5/6/2022 4:52:42] 
[5/6/2022 4:52:54] 
[5/6/2022 4:53:4] 
[5/6/2022 4:53:14] 
[5/6/2022 4:53:24] 
[5/6/2022 4:53:34] 
[5/6/2022 4:53:44] 
[5/6/2022 4:53:54] 
[5/6/2022 4:54:4] 
[5/6/2022 4:54:14] 
[5/6/2022 4:54:24] 
[5/6/2022 4:54:34] 
[5/6/2022 4:54:44] 
[5/6/2022 4:54:54] 
[5/6/2022 4:55:4] 
[5/6/2022 4:55:14] 
[5/6/2022 4:55:24] 
[5/6/2022 4:55:34] 
[5/6/2022 4:55:44] 
[5/6/2022 4:55:54] 
[5/6/2022 4:56:4] 
[5/6/2022 4:56:14] 
[5/6/2022 4:56:24] 
[5/6/2022 4:56:34] 
[5/6/2022 4:56:44] 
[5/6/2022 4:56:54] 
[5/6/2022 4:57:4] 
[5/6/2022 4:57:14] 
[5/6/2022 4:57:24] 
[5/6/2022 4:57:34] 
[5/6/2022 4:57:44] 
[5/6/2022 4:57:54] 
[5/6/2022 4:58:4] 
[5/6/2022 4:58:14] 
[5/6/2022 4:58:24] 
[5/6/2022 4:58:34] 
[5/6/2022 4:58:44] 
[5/6/2022 4:58:54] 
[5/6/2022 4:59:4] 
[5/6/2022 4:59:14] 
[5/6/2022 4:59:24] 
[5/6/2022 4:59:34] 
[5/6/2022 4:59:44] 
[5/6/2022 4:59:54] 
[5/6/2022 5:2:34] 
[5/6/2022 5:2:44] 
[5/6/2022 5:2:54] 
[5/6/2022 5:3:4] 
[5/6/2022 5:3:14] 
[5/6/2022 5:3:24] 
[5/6/2022 5:3:34] 
[5/6/2022 5:3:44] 
[5/6/2022 5:3:54] 
[5/6/2022 5:4:4] 
[5/6/2022 5:4:14] 
[5/6/2022 5:4:24] 
[5/6/2022 5:4:34] 
[5/6/2022 5:4:44] 
[5/6/2022 5:4:54] 
[5/6/2022 5:5:4] 
[5/6/2022 5:5:14] 
[5/6/2022 5:5:24] 
[5/6/2022 5:5:34] 
[5/6/2022 5:5:44] 
[5/6/2022 5:5:54] 
[5/6/2022 5:6:4] 
[5/6/2022 5:6:14] 
[5/6/2022 5:6:24] 
[5/6/2022 5:6:34] 
[5/6/2022 5:6:44] 
[5/6/2022 5:6:54] 
[5/6/2022 5:7:4] 
[5/6/2022 5:7:14] 
[5/6/2022 5:7:24] 
[5/6/2022 5:7:34] 
[5/6/2022 5:7:44] 
[5/6/2022 5:7:54] 
[5/6/2022 5:8:4] 
[5/6/2022 5:8:14] 
[5/6/2022 5:8:24] 
[5/6/2022 5:8:34] 
[5/6/2022 5:8:44] 
[5/6/2022 5:8:54] 
[5/6/2022 5:9:4] 
[5/6/2022 5:9:14] 
[5/6/2022 5:9:24] 
[5/6/2022 5:9:34] 
[5/6/2022 5:9:44] 
[5/6/2022 5:9:54] 
[5/6/2022 5:10:4] 
[5/6/2022 5:10:14] 
[5/6/2022 5:10:24] 
[5/6/2022 5:10:34] 
[5/6/2022 5:10:44] 
[5/6/2022 5:10:54] 
[5/6/2022 5:11:4] 
[5/6/2022 5:11:14] 
[5/6/2022 5:11:24] 
[5/6/2022 5:11:34] 
[5/6/2022 5:11:44] 
[5/6/2022 5:11:54] 
[5/6/2022 5:12:4] 
[5/6/2022 5:12:14] 
[5/6/2022 5:12:24] 
[5/6/2022 5:12:34] 
[5/6/2022 5:12:44] 
[5/6/2022 5:12:54] 
[5/6/2022 5:13:5] 
[5/6/2022 5:13:15] 
[5/6/2022 5:13:25] 
[5/6/2022 5:13:35] 
[5/6/2022 5:13:45] 
[5/6/2022 5:13:55] 
[5/6/2022 5:14:5] 
[5/6/2022 5:14:15] 
[5/6/2022 5:14:25] 
[5/6/2022 5:14:35] 
[5/6/2022 5:14:45] 
[5/6/2022 5:14:55] 
[5/6/2022 5:15:5] 
[5/6/2022 5:15:15] 
[5/6/2022 5:15:25] 
[5/6/2022 5:15:35] 
[5/6/2022 5:15:45] 
[5/6/2022 5:15:55] 
[5/6/2022 5:16:5] 
[5/6/2022 5:16:15] 
[5/6/2022 5:16:25] 
[5/6/2022 5:16:35] 
[5/6/2022 5:16:45] 
[5/6/2022 5:17:2] 
[5/6/2022 5:17:12] 
[5/6/2022 5:17:22] 
[5/6/2022 5:17:32] 
[5/6/2022 5:17:42] 
[5/6/2022 5:18:2] 
[5/6/2022 5:18:12] 
[5/6/2022 5:18:22] 
[5/6/2022 5:18:32] 
[5/6/2022 5:18:42] 
[5/6/2022 5:18:52] 
[5/6/2022 5:19:2] 
[5/6/2022 5:19:12] 
[5/6/2022 5:19:22] 
[5/6/2022 5:19:32] 
[5/6/2022 5:19:42] 
[5/6/2022 5:19:52] 
[5/6/2022 5:20:2] 
[5/6/2022 5:20:12] 
[5/6/2022 5:20:22] 
[5/6/2022 5:20:32] 
[5/6/2022 5:20:42] 
[5/6/2022 5:20:52] 
[5/6/2022 5:21:2] 
[5/6/2022 5:21:12] 
[5/6/2022 5:21:22] 
[5/6/2022 5:21:32] 
[5/6/2022 5:21:42] 
[5/6/2022 5:21:52] 
[5/6/2022 5:22:2] 
[5/6/2022 5:22:12] 
[5/6/2022 5:22:22] 
[5/6/2022 5:22:32] 
[5/6/2022 5:22:42] 
[5/6/2022 5:22:52] 
[5/6/2022 5:23:2] 
[5/6/2022 5:23:12] 
[5/6/2022 5:23:22] 
[5/6/2022 5:23:32] 
[5/6/2022 5:23:42] 
[5/6/2022 5:23:52] 
[5/6/2022 5:24:2] 
[5/6/2022 5:24:12] 
[5/6/2022 5:24:22] 
[5/6/2022 5:24:32] 
[5/6/2022 5:24:42] 
[5/6/2022 5:24:52] 
[5/6/2022 5:25:2] 
[5/6/2022 5:25:12] 
[5/6/2022 5:25:22] 
[5/6/2022 5:25:32] 
[5/6/2022 5:25:42] 
[5/6/2022 5:25:52] 
[5/6/2022 5:26:2] 
[5/6/2022 5:26:12] 
[5/6/2022 5:26:22] 
[5/6/2022 5:26:32] 
[5/6/2022 5:26:42] 
[5/6/2022 5:26:52] 
[5/6/2022 5:27:2] 
[5/6/2022 5:27:12] 
[5/6/2022 5:27:22] 
[5/6/2022 5:27:32] 
[5/6/2022 5:27:42] 
[5/6/2022 5:27:52] 
[5/6/2022 5:28:2] 
[5/6/2022 5:28:12] 
[5/6/2022 5:28:22] 
[5/6/2022 5:28:32] 
[5/6/2022 5:28:42] 
[5/6/2022 5:28:52] 
[5/6/2022 5:29:2] 
[5/6/2022 5:29:12] 
[5/6/2022 5:29:22] 
[5/6/2022 5:29:32] 
[5/6/2022 5:29:42] 
[5/6/2022 5:29:52] 
[5/6/2022 5:30:2] 
[5/6/2022 5:30:12] 
[5/6/2022 5:30:22] 
[5/6/2022 5:30:32] 
[5/6/2022 5:30:42] 
[5/6/2022 5:30:52] 
[5/6/2022 5:31:2] 
[5/6/2022 5:31:12] 
[5/6/2022 5:31:22] 
[5/6/2022 5:31:32] 
[5/6/2022 5:31:42] 
[5/6/2022 5:31:52] 
[5/6/2022 5:32:2] 
[5/6/2022 5:32:12] 
[5/6/2022 5:32:22] 
[5/6/2022 5:32:32] 
[5/6/2022 5:32:42] 
[5/6/2022 5:32:56] 
[5/6/2022 5:33:6] 
[5/6/2022 5:33:17] 
[5/6/2022 5:33:27] 
[5/6/2022 5:33:37] 
[5/6/2022 5:33:47] 
[5/6/2022 5:33:57] 
[5/6/2022 5:34:7] 
[5/6/2022 5:34:17] 
[5/6/2022 5:34:27] 
[5/6/2022 5:34:37] 
[5/6/2022 5:34:47] 
[5/6/2022 5:34:57] 
[5/6/2022 5:35:7] 
[5/6/2022 5:35:17] 
[5/6/2022 5:35:27] 
[5/6/2022 5:35:37] 
[5/6/2022 5:35:47] 
[5/6/2022 5:35:57] 
[5/6/2022 5:36:7] 
[5/6/2022 5:36:17] 
[5/6/2022 5:36:27] 
[5/6/2022 5:36:37] 
[5/6/2022 5:36:47] 
[5/6/2022 5:36:57] 
[5/6/2022 5:37:7] 
[5/6/2022 5:37:17] 
[5/6/2022 5:37:27] 
[5/6/2022 5:37:37] 
[5/6/2022 5:37:47] 
[5/6/2022 5:37:57] 
[5/6/2022 5:38:7] 
[5/6/2022 5:38:17] 
[5/6/2022 5:38:27] 
[5/6/2022 5:38:37] 
[5/6/2022 5:38:47] 
[5/6/2022 5:38:57] 
[5/6/2022 5:39:7] 
[5/6/2022 5:39:17] 
[5/6/2022 5:39:27] 
[5/6/2022 5:39:37] 
[5/6/2022 5:39:47] 
[5/6/2022 5:39:57] 
[5/6/2022 5:40:7] 
[5/6/2022 5:40:17] 
[5/6/2022 5:40:27] 
[5/6/2022 5:40:37] 
[5/6/2022 5:40:47] 
[5/6/2022 5:40:57] 
[5/6/2022 5:41:7] 
[5/6/2022 5:41:17] 
[5/6/2022 5:41:27] 
[5/6/2022 5:41:37] 
[5/6/2022 5:41:47] 
[5/6/2022 5:41:57] 
[5/6/2022 5:42:7] 
[5/6/2022 5:42:17] 
[5/6/2022 5:42:27] 
[5/6/2022 5:42:37] 
[5/6/2022 5:42:47] 
[5/6/2022 5:42:57] 
[5/6/2022 5:43:7] 
[5/6/2022 5:43:17] 
[5/6/2022 5:43:27] 
[5/6/2022 5:43:37] 
[5/6/2022 5:43:47] 
[5/6/2022 5:43:57] 
[5/6/2022 5:44:7] 
[5/6/2022 5:44:17] 
[5/6/2022 5:44:27] 
[5/6/2022 5:44:37] 
[5/6/2022 5:44:47] 
[5/6/2022 5:44:57] 
