[4/6/2022 11:48:57] !aol
[4/6/2022 12:11:41] !aol
[5/6/2022 2:4:52] !emotespells on
[5/6/2022 2:11:26] !emotespells on
[5/6/2022 2:16:17] !emotespells on
[5/6/2022 2:22:36] !emotespells on
[5/6/2022 2:28:57] !emotespells on
[5/6/2022 2:34:20] !emotespells on
[5/6/2022 2:40:38] !emotespells on
[5/6/2022 2:48:16] !emotespells on
[5/6/2022 2:55:25] !emotespells on
[5/6/2022 3:0:16] !emotespells on
[5/6/2022 3:6:59] !emotespells on
[5/6/2022 3:12:33] !emotespells on
[5/6/2022 3:18:55] !emotespells on
[5/6/2022 3:24:51] !emotespells on
[5/6/2022 3:30:44] !emotespells on
[5/6/2022 3:36:39] !emotespells on
[5/6/2022 3:57:9] !aol
[5/6/2022 3:57:21] !emotespells on
[5/6/2022 4:9:42] !emotespells on
[5/6/2022 4:21:2] !emotespells on
[5/6/2022 4:32:2] !emotespells on
[5/6/2022 4:42:26] !emotespells on
[5/6/2022 4:53:5] !emotespells on
[5/6/2022 5:5:48] !emotespells on
[5/6/2022 5:14:18] !emotespells on
[5/6/2022 5:23:9] !emotespells on
[5/6/2022 5:31:47] !emotespells on
[5/6/2022 5:40:39] !emotespells on
[5/6/2022 5:49:17] !emotespells on
[5/6/2022 5:54:36] !emotespells on
[5/6/2022 6:0:36] !emotespells on
[5/6/2022 6:9:23] !emotespells on
[5/6/2022 6:14:26] !emotespells on
[5/6/2022 6:19:3] !emotespells on
[5/6/2022 6:24:25] !emotespells on
[5/6/2022 6:29:29] !emotespells on
[5/6/2022 6:34:58] !emotespells on
[5/6/2022 6:45:38] !emotespells on
[5/6/2022 14:20:22] !aol
[5/6/2022 14:20:38] !emotespells on
[5/6/2022 14:27:0] !emotespells on
[5/6/2022 14:34:46] !emotespells on
[5/6/2022 14:42:25] !emotespells on
[5/6/2022 14:49:26] !emotespells on
[5/6/2022 14:56:58] !emotespells on
[5/6/2022 15:3:47] !emotespells on
[5/6/2022 15:11:58] !emotespells on
[5/6/2022 15:18:45] !emotespells on
[5/6/2022 15:26:2] !emotespells on
[5/6/2022 15:32:59] !emotespells on
[5/6/2022 15:40:20] !emotespells on
[5/6/2022 15:47:58] !emotespells on
[5/6/2022 15:55:24] !emotespells on
[5/6/2022 16:1:48] !emotespells on
[5/6/2022 16:8:59] !emotespells on
[5/6/2022 16:15:59] !emotespells on
[5/6/2022 16:22:15] !emotespells on
[5/6/2022 16:29:11] !emotespells on
[5/6/2022 16:36:19] !emotespells on
[6/6/2022 1:48:29] !emotespells on
[6/6/2022 1:52:7] !emotespells on
[6/6/2022 1:55:43] !emotespells on
[6/6/2022 1:59:11] !emotespells on
[6/6/2022 2:3:27] !emotespells on
[6/6/2022 2:12:42] !emotespells on
[6/6/2022 2:17:41] !emotespells on
[6/6/2022 2:22:53] !emotespells on
[6/6/2022 2:26:52] !emotespells on
[6/6/2022 2:31:36] !emotespells on
[6/6/2022 2:35:52] !emotespells on
[6/6/2022 2:40:9] !emotespells on
[6/6/2022 2:44:28] !emotespells on
[6/6/2022 2:49:35] !emotespells on
[6/6/2022 2:54:4] !emotespells on
[6/6/2022 2:58:57] !emotespells on
[6/6/2022 3:3:10] !emotespells on
[6/6/2022 3:8:1] !emotespells on
[6/6/2022 3:12:30] !emotespells on
[6/6/2022 3:17:13] !emotespells on
[6/6/2022 3:22:2] !emotespells on
[6/6/2022 3:26:41] !emotespells on
[6/6/2022 3:31:8] !emotespells on
[6/6/2022 3:36:8] !emotespells on
[6/6/2022 3:40:12] !emotespells on
[6/6/2022 3:44:21] !emotespells on
[6/6/2022 3:48:34] !emotespells on
[6/6/2022 3:52:47] !emotespells on
[6/6/2022 3:57:7] !emotespells on
[6/6/2022 4:1:17] !emotespells on
[6/6/2022 4:4:39] !emotespells on
[6/6/2022 4:8:37] !emotespells on
[6/6/2022 4:14:11] !emotespells on
[6/6/2022 4:20:0] !emotespells on
[6/6/2022 4:24:2] !emotespells on
[6/6/2022 4:27:23] !emotespells on
[6/6/2022 4:32:0] !emotespells on
[6/6/2022 4:36:20] !emotespells on
[6/6/2022 4:40:55] !emotespells on
[6/6/2022 4:44:32] !emotespells on
[6/6/2022 4:48:33] !emotespells on
[6/6/2022 4:52:11] !emotespells on
[6/6/2022 4:56:26] !emotespells on
[6/6/2022 5:4:45] !emotespells on
[6/6/2022 5:8:25] !emotespells on
[6/6/2022 5:12:0] !emotespells on
[6/6/2022 5:15:41] !emotespells on
[6/6/2022 5:23:22] !emotespells on
[6/6/2022 5:26:58] !emotespells on
[6/6/2022 5:31:26] !emotespells on
[6/6/2022 5:35:18] !emotespells on
[6/6/2022 5:38:59] !emotespells on
[6/6/2022 5:42:49] !emotespells on
[6/6/2022 5:46:32] !emotespells on
[6/6/2022 5:50:14] !emotespells on
[6/6/2022 5:53:53] !emotespells on
[6/6/2022 5:57:53] !emotespells on
[6/6/2022 6:2:10] !emotespells on
[6/6/2022 6:5:48] !emotespells on
[6/6/2022 6:9:27] !emotespells on
[6/6/2022 6:13:10] !emotespells on
[6/6/2022 6:16:50] !emotespells on
[6/6/2022 6:20:34] !emotespells on
[6/6/2022 6:24:8] !emotespells on
[6/6/2022 6:27:53] !emotespells on
[6/6/2022 6:32:37] !emotespells on
[6/6/2022 6:36:11] !emotespells on
[6/6/2022 6:39:55] !emotespells on
[6/6/2022 6:43:51] !emotespells on
[6/6/2022 6:47:26] !emotespells on
[6/6/2022 6:51:13] !emotespells on
[6/6/2022 6:55:4] !emotespells on
[6/6/2022 6:58:50] !emotespells on
[6/6/2022 7:3:28] !emotespells on
[6/6/2022 7:8:47] !emotespells on
[6/6/2022 7:13:13] !emotespells on
[6/6/2022 7:17:52] !emotespells on
[6/6/2022 7:22:17] !emotespells on
[6/6/2022 7:26:27] !emotespells on
[6/6/2022 7:31:7] !emotespells on
[6/6/2022 7:35:25] !emotespells on
[6/6/2022 7:40:52] !emotespells on
[6/6/2022 7:45:8] !emotespells on
[6/6/2022 7:49:34] !emotespells on
[6/6/2022 7:54:13] !emotespells on
[6/6/2022 7:58:47] !emotespells on
[6/6/2022 8:4:14] !emotespells on
[6/6/2022 8:8:25] !emotespells on
[6/6/2022 8:13:2] !emotespells on
[6/6/2022 8:17:31] !emotespells on
[6/6/2022 8:22:50] !emotespells on
[6/6/2022 8:27:18] !emotespells on
[6/6/2022 8:31:43] !emotespells on
[6/6/2022 8:36:9] !emotespells on
[6/6/2022 8:40:29] !emotespells on
[6/6/2022 8:44:43] !emotespells on
[6/6/2022 8:48:42] !emotespells on
[6/6/2022 8:53:24] !emotespells on
[6/6/2022 8:57:36] !emotespells on
[6/6/2022 9:1:47] !emotespells on
[6/6/2022 9:5:46] !emotespells on
[6/6/2022 9:10:5] !emotespells on
[6/6/2022 9:14:12] !emotespells on
[6/6/2022 9:18:57] !emotespells on
[6/6/2022 9:23:4] !emotespells on
[6/6/2022 9:27:33] !emotespells on
[6/6/2022 9:31:41] !emotespells on
[6/6/2022 9:36:31] !emotespells on
[6/6/2022 9:40:44] !emotespells on
[6/6/2022 9:44:55] !emotespells on
[6/6/2022 9:49:8] !emotespells on
[6/6/2022 9:53:20] !emotespells on
[6/6/2022 9:58:9] !emotespells on
[6/6/2022 10:2:14] !emotespells on
[6/6/2022 10:6:55] !emotespells on
[6/6/2022 10:11:2] !emotespells on
[6/6/2022 10:15:16] !emotespells on
[6/6/2022 10:19:41] !emotespells on
[6/6/2022 10:23:43] !emotespells on
[6/6/2022 10:28:32] !emotespells on
[6/6/2022 10:32:35] !emotespells on
[6/6/2022 10:36:36] !emotespells on
[6/6/2022 10:40:57] !emotespells on
[6/6/2022 10:45:47] !emotespells on
[6/6/2022 10:49:59] !emotespells on
[6/6/2022 10:54:6] !emotespells on
[6/6/2022 10:58:19] !emotespells on
[6/6/2022 11:2:26] !emotespells on
[6/6/2022 11:7:7] !emotespells on
[6/6/2022 11:11:31] !emotespells on
[6/6/2022 11:15:45] !emotespells on
[6/6/2022 11:19:50] !emotespells on
[6/6/2022 11:24:6] !emotespells on
[6/6/2022 11:28:14] !emotespells on
[6/6/2022 11:36:51] !emotespells on
[6/6/2022 11:40:56] !emotespells on
[6/6/2022 11:45:12] !emotespells on
[6/6/2022 11:49:22] !emotespells on
[6/6/2022 11:54:15] !emotespells on
[6/6/2022 11:59:27] !emotespells on
[6/6/2022 12:3:46] !emotespells on
[6/6/2022 12:9:56] !emotespells on
[6/6/2022 12:14:34] !emotespells on
[6/6/2022 12:20:35] !emotespells on
[6/6/2022 12:25:31] !emotespells on
[6/6/2022 14:19:0] !aol
[6/6/2022 16:3:17] !aol
[6/6/2022 19:35:11] !emotespells on
[6/6/2022 19:40:10] !emotespells on
[6/6/2022 19:44:50] !emotespells on
[6/6/2022 19:48:37] !emotespells on
[6/6/2022 19:52:32] !emotespells on
[6/6/2022 19:56:9] !emotespells on
[6/6/2022 20:0:20] !emotespells on
[6/6/2022 20:4:57] !emotespells on
[6/6/2022 20:8:56] !emotespells on
[6/6/2022 20:12:35] !emotespells on
[6/6/2022 20:16:0] !emotespells on
[6/6/2022 20:22:42] !emotespells on
[6/6/2022 20:27:8] !emotespells on
[6/6/2022 20:31:55] !emotespells on
[6/6/2022 20:37:28] !emotespells on
[6/6/2022 20:41:31] !emotespells on
[6/6/2022 20:45:30] !emotespells on
[6/6/2022 20:49:44] !emotespells on
[6/6/2022 20:54:19] !emotespells on
[6/6/2022 20:59:38] !emotespells on
[6/6/2022 21:3:28] !emotespells on
[6/6/2022 21:13:58] !emotespells on
[6/6/2022 21:18:58] !emotespells on
[6/6/2022 21:23:56] !emotespells on
[6/6/2022 21:27:53] !emotespells on
[6/6/2022 21:34:15] !emotespells on
[6/6/2022 21:34:48] !emotespells on
[6/6/2022 21:40:50] !emotespells on
[6/6/2022 21:47:39] !emotespells on
[6/6/2022 21:50:7] !emotespells on
[6/6/2022 21:55:7] !emotespells on
[6/6/2022 22:0:32] !emotespells on
[6/6/2022 22:6:8] !emotespells on
[6/6/2022 22:16:44] !emotespells on
[6/6/2022 22:25:6] !emotespells on
[6/6/2022 22:28:58] !emotespells on
[6/6/2022 22:34:13] !emotespells on
[6/6/2022 22:38:12] !emotespells on
[6/6/2022 22:42:35] !emotespells on
[6/6/2022 22:46:38] !emotespells on
[6/6/2022 22:51:47] !emotespells on
[6/6/2022 22:56:18] !emotespells on
[6/6/2022 23:1:24] !emotespells on
[6/6/2022 23:5:16] !emotespells on
[6/6/2022 23:8:45] !emotespells on
[6/6/2022 23:12:34] !emotespells on
[6/6/2022 23:17:37] !emotespells on
[6/6/2022 23:22:40] !emotespells on
[6/6/2022 23:27:48] !emotespells on
[6/6/2022 23:31:5] !emotespells on
[6/6/2022 23:35:51] !emotespells on
[6/6/2022 23:41:39] !emotespells on
[6/6/2022 23:45:7] !emotespells on
[6/6/2022 23:50:0] !emotespells on
[6/6/2022 23:53:43] !emotespells on
[6/6/2022 23:57:40] !emotespells on
[7/6/2022 0:1:28] !emotespells on
[7/6/2022 0:6:42] !emotespells on
[7/6/2022 0:10:31] !emotespells on
[7/6/2022 0:15:39] !emotespells on
[7/6/2022 0:19:53] !emotespells on
[7/6/2022 0:24:19] !emotespells on
[7/6/2022 0:28:39] !emotespells on
[7/6/2022 0:33:20] !emotespells on
[7/6/2022 0:37:1] !emotespells on
[7/6/2022 0:41:26] !emotespells on
[7/6/2022 0:44:49] !emotespells on
[7/6/2022 0:49:3] !emotespells on
[7/6/2022 0:52:53] !emotespells on
[7/6/2022 0:57:42] !emotespells on
[7/6/2022 1:2:40] !emotespells on
[7/6/2022 1:7:31] !emotespells on
[7/6/2022 1:11:53] !emotespells on
[7/6/2022 1:17:26] !emotespells on
[7/6/2022 1:21:39] !emotespells on
[7/6/2022 1:26:33] !emotespells on
[7/6/2022 1:31:35] !emotespells on
[7/6/2022 1:37:30] !emotespells on
[7/6/2022 1:44:30] !emotespells on
[7/6/2022 1:49:50] !emotespells on
[7/6/2022 1:55:14] !emotespells on
[7/6/2022 2:0:56] !emotespells on
[7/6/2022 2:5:46] !emotespells on
[7/6/2022 2:11:16] !emotespells on
[7/6/2022 2:16:35] !emotespells on
[7/6/2022 2:22:4] !emotespells on
[7/6/2022 2:27:5] !emotespells on
[7/6/2022 2:32:49] !emotespells on
[7/6/2022 2:37:30] !emotespells on
[7/6/2022 2:43:2] !emotespells on
[7/6/2022 2:48:51] !emotespells on
[7/6/2022 2:55:0] !emotespells on
[7/6/2022 3:0:41] !emotespells on
[7/6/2022 3:6:17] !emotespells on
[7/6/2022 3:12:30] !emotespells on
[7/6/2022 3:18:17] !emotespells on
[7/6/2022 3:23:31] !emotespells on
[7/6/2022 3:29:37] !emotespells on
[7/6/2022 3:34:33] !emotespells on
[7/6/2022 3:38:51] !emotespells on
[7/6/2022 3:44:12] !emotespells on
[7/6/2022 3:47:46] !emotespells on
[7/6/2022 3:51:12] !emotespells on
[7/6/2022 3:56:9] !emotespells on
[7/6/2022 4:0:31] !emotespells on
[7/6/2022 4:4:51] !emotespells on
[7/6/2022 4:8:31] !emotespells on
[7/6/2022 4:12:39] !emotespells on
[7/6/2022 4:16:22] !emotespells on
[7/6/2022 4:20:15] !emotespells on
[7/6/2022 4:23:48] !emotespells on
[7/6/2022 4:28:39] !emotespells on
[7/6/2022 4:34:25] !emotespells on
[7/6/2022 4:39:41] !emotespells on
[7/6/2022 4:43:41] !emotespells on
[7/6/2022 4:48:14] !emotespells on
[7/6/2022 4:53:3] !emotespells on
[7/6/2022 4:58:5] !emotespells on
[7/6/2022 5:19:19] !emotespells on
[7/6/2022 5:23:57] !emotespells on
[7/6/2022 5:28:3] !emotespells on
[7/6/2022 5:31:47] !emotespells on
[7/6/2022 5:36:2] !emotespells on
[7/6/2022 5:39:30] !emotespells on
[7/6/2022 5:47:49] !emotespells on
[7/6/2022 5:52:6] !emotespells on
[7/6/2022 5:58:11] !emotespells on
[7/6/2022 6:2:13] !emotespells on
[7/6/2022 6:5:42] !emotespells on
[7/6/2022 6:9:41] !emotespells on
[7/6/2022 6:13:55] !emotespells on
[7/6/2022 6:18:0] !emotespells on
[7/6/2022 6:21:42] !emotespells on
[7/6/2022 6:26:8] !emotespells on
[7/6/2022 6:29:40] !emotespells on
[7/6/2022 6:33:36] !emotespells on
[7/6/2022 6:44:28] !emotespells on
[7/6/2022 6:50:30] !emotespells on
[7/6/2022 6:54:52] !emotespells on
[7/6/2022 6:57:59] !emotespells on
[7/6/2022 7:1:56] !emotespells on
[7/6/2022 7:6:46] !emotespells on
[7/6/2022 7:11:46] !emotespells on
[7/6/2022 7:14:46] !emotespells on
[7/6/2022 7:18:12] !emotespells on
[7/6/2022 7:21:17] !emotespells on
[7/6/2022 7:24:47] !emotespells on
[7/6/2022 7:28:37] !emotespells on
[7/6/2022 7:32:33] !emotespells on
[7/6/2022 7:36:30] !emotespells on
[7/6/2022 7:40:21] !emotespells on
[7/6/2022 7:44:59] !emotespells on
[7/6/2022 7:49:9] !emotespells on
[7/6/2022 7:52:15] !emotespells on
[7/6/2022 7:57:16] !emotespells on
[7/6/2022 8:0:16] !emotespells on
[7/6/2022 8:4:52] !emotespells on
[7/6/2022 8:8:47] !emotespells on
[7/6/2022 8:12:53] !emotespells on
[7/6/2022 8:16:32] !emotespells on
[7/6/2022 8:20:12] !emotespells on
[7/6/2022 8:23:41] !emotespells on
[7/6/2022 8:27:9] !emotespells on
[7/6/2022 8:31:21] !emotespells on
[7/6/2022 8:35:37] !emotespells on
[7/6/2022 8:39:20] !emotespells on
[7/6/2022 8:42:43] !emotespells on
[7/6/2022 8:46:17] !emotespells on
[7/6/2022 8:50:10] !emotespells on
[7/6/2022 8:53:44] !emotespells on
[7/6/2022 8:59:12] !emotespells on
[7/6/2022 9:3:14] !emotespells on
[7/6/2022 9:6:34] !emotespells on
[7/6/2022 9:10:50] !emotespells on
[7/6/2022 9:14:55] !emotespells on
[7/6/2022 9:18:40] !emotespells on
[7/6/2022 9:22:24] !emotespells on
[7/6/2022 9:25:47] !emotespells on
[7/6/2022 9:30:14] !emotespells on
[7/6/2022 9:35:35] !emotespells on
[7/6/2022 9:40:49] !emotespells on
[7/6/2022 9:45:45] !emotespells on
[7/6/2022 9:50:18] !emotespells on
[7/6/2022 9:59:53] !emotespells on
[7/6/2022 10:5:25] !emotespells on
[7/6/2022 10:10:51] !emotespells on
[7/6/2022 10:16:43] !emotespells on
[7/6/2022 10:21:16] !emotespells on
[7/6/2022 10:26:44] !emotespells on
[7/6/2022 10:36:37] !emotespells on
[7/6/2022 10:37:24] !emotespells on
[7/6/2022 10:38:50] !emotespells on
[7/6/2022 10:39:58] !emotespells on
[7/6/2022 10:41:11] !emotespells on
[7/6/2022 10:42:21] !emotespells on
[7/6/2022 10:43:37] !emotespells on
[7/6/2022 10:44:41] !emotespells on
[7/6/2022 10:45:46] !emotespells on
[7/6/2022 10:46:44] !emotespells on
[7/6/2022 10:48:0] !emotespells on
[7/6/2022 10:48:51] !emotespells on
[7/6/2022 10:49:44] !emotespells on
[7/6/2022 10:50:50] !emotespells on
[7/6/2022 10:51:40] !emotespells on
[7/6/2022 10:55:38] !emotespells on
[7/6/2022 10:59:47] !emotespells on
[7/6/2022 11:3:50] !emotespells on
[7/6/2022 11:8:19] !emotespells on
[7/6/2022 11:12:28] !emotespells on
[7/6/2022 11:13:49] !emotespells on
[7/6/2022 11:14:28] !emotespells on
[7/6/2022 11:15:7] !emotespells on
[7/6/2022 11:15:46] !emotespells on
[7/6/2022 11:16:25] !emotespells on
[7/6/2022 11:17:4] !emotespells on
[7/6/2022 11:17:43] !emotespells on
[7/6/2022 11:18:39] !emotespells on
[7/6/2022 11:20:15] !emotespells on
[7/6/2022 11:21:37] !emotespells on
[7/6/2022 11:22:16] !emotespells on
[7/6/2022 11:22:56] !emotespells on
[7/6/2022 11:23:50] !emotespells on
[7/6/2022 11:25:26] !emotespells on
[7/6/2022 11:27:2] !emotespells on
[7/6/2022 11:28:38] !emotespells on
[7/6/2022 11:30:13] !emotespells on
[7/6/2022 11:31:48] !emotespells on
[7/6/2022 11:35:59] !emotespells on
[7/6/2022 11:40:10] !emotespells on
[7/6/2022 11:44:38] !emotespells on
[7/6/2022 11:49:7] !emotespells on
[7/6/2022 11:53:13] !emotespells on
[7/6/2022 11:57:19] !emotespells on
[7/6/2022 12:1:13] !emotespells on
[7/6/2022 12:4:59] !emotespells on
[7/6/2022 12:8:58] !emotespells on
[7/6/2022 12:12:38] !emotespells on
[7/6/2022 12:16:30] !emotespells on
[7/6/2022 12:20:23] !emotespells on
[7/6/2022 12:24:7] !emotespells on
[7/6/2022 12:27:58] !emotespells on
[7/6/2022 12:31:42] !emotespells on
[7/6/2022 12:35:20] !emotespells on
[7/6/2022 12:39:7] !emotespells on
[7/6/2022 12:43:9] !emotespells on
[7/6/2022 12:47:26] !emotespells on
[7/6/2022 12:51:14] !emotespells on
[7/6/2022 12:54:56] !emotespells on
[7/6/2022 15:41:54] !emotespells on
[7/6/2022 15:46:43] !emotespells on
[7/6/2022 15:51:37] !emotespells on
[7/6/2022 15:55:58] !emotespells on
[7/6/2022 15:59:25] !emotespells on
[7/6/2022 16:4:44] !emotespells on
[7/6/2022 16:10:34] !emotespells on
[7/6/2022 16:14:10] !emotespells on
[7/6/2022 16:18:33] !emotespells on
[7/6/2022 16:24:2] !emotespells on
[7/6/2022 16:27:42] !emotespells on
[7/6/2022 16:32:51] !emotespells on
[7/6/2022 16:37:39] !emotespells on
[7/6/2022 16:42:27] !emotespells on
[7/6/2022 16:47:26] !emotespells on
[7/6/2022 16:52:33] !emotespells on
[7/6/2022 16:58:57] !emotespells on
[7/6/2022 17:2:51] !emotespells on
[7/6/2022 17:8:11] !emotespells on
[7/6/2022 17:13:53] !emotespells on
[7/6/2022 17:19:27] !emotespells on
[7/6/2022 17:23:32] !emotespells on
[7/6/2022 17:28:12] !emotespells on
[7/6/2022 17:32:31] !emotespells on
[7/6/2022 17:36:31] !emotespells on
[7/6/2022 17:40:21] !emotespells on
[7/6/2022 17:43:59] !emotespells on
[7/6/2022 17:47:39] !emotespells on
[7/6/2022 17:51:31] !emotespells on
[7/6/2022 17:56:3] !emotespells on
[7/6/2022 18:2:8] !emotespells on
[7/6/2022 18:6:11] !emotespells on
[7/6/2022 18:9:50] !emotespells on
[7/6/2022 18:15:19] !emotespells on
[7/6/2022 18:18:33] !emotespells on
[7/6/2022 18:22:38] !emotespells on
[7/6/2022 18:27:7] !emotespells on
[7/6/2022 18:30:46] !emotespells on
[7/6/2022 18:35:10] !emotespells on
[7/6/2022 18:39:45] !emotespells on
[7/6/2022 23:48:55] !emotespells on
[7/6/2022 23:54:33] !emotespells on
[7/6/2022 23:59:26] !emotespells on
[8/6/2022 0:5:0] !emotespells on
[8/6/2022 0:10:32] !emotespells on
[8/6/2022 0:16:44] !emotespells on
[8/6/2022 0:21:42] !emotespells on
[8/6/2022 0:27:8] !emotespells on
[8/6/2022 0:33:18] !emotespells on
[8/6/2022 0:38:59] !emotespells on
[8/6/2022 0:43:49] !emotespells on
[8/6/2022 0:50:0] !emotespells on
[8/6/2022 0:56:27] !emotespells on
[8/6/2022 1:2:2] !emotespells on
[8/6/2022 1:6:54] !emotespells on
[8/6/2022 1:12:22] !emotespells on
[8/6/2022 1:17:32] !emotespells on
[8/6/2022 1:22:30] !emotespells on
[8/6/2022 1:27:38] !emotespells on
[8/6/2022 1:32:49] !emotespells on
[8/6/2022 1:38:5] !emotespells on
[8/6/2022 1:43:11] !emotespells on
[8/6/2022 1:48:13] !emotespells on
[8/6/2022 1:53:14] !emotespells on
[8/6/2022 1:58:19] !emotespells on
[8/6/2022 2:4:38] !emotespells on
[8/6/2022 2:11:48] !emotespells on
[8/6/2022 2:16:12] !emotespells on
[8/6/2022 2:21:28] !emotespells on
[8/6/2022 2:27:17] !emotespells on
[8/6/2022 2:32:49] !emotespells on
[8/6/2022 2:38:38] !emotespells on
[8/6/2022 2:43:49] !emotespells on
[8/6/2022 2:49:30] !emotespells on
[8/6/2022 2:55:43] !emotespells on
[8/6/2022 3:1:46] !emotespells on
[8/6/2022 3:7:15] !emotespells on
[8/6/2022 3:12:31] !emotespells on
[8/6/2022 3:17:58] !emotespells on
[8/6/2022 3:23:32] !emotespells on
[8/6/2022 3:29:4] !emotespells on
[8/6/2022 3:35:5] !emotespells on
[8/6/2022 3:40:44] !emotespells on
[8/6/2022 3:47:25] !emotespells on
[8/6/2022 3:52:55] !emotespells on
[8/6/2022 3:57:57] !emotespells on
[8/6/2022 4:3:35] !emotespells on
[8/6/2022 4:8:25] !emotespells on
[8/6/2022 4:13:32] !emotespells on
[8/6/2022 4:18:18] !emotespells on
[8/6/2022 4:23:9] !emotespells on
[8/6/2022 4:29:16] !emotespells on
[8/6/2022 4:35:29] !emotespells on
[8/6/2022 4:41:20] !emotespells on
[8/6/2022 4:46:20] !emotespells on
[8/6/2022 4:51:1] !emotespells on
[8/6/2022 4:56:33] !emotespells on
[8/6/2022 5:6:31] !emotespells on
[8/6/2022 5:12:21] !emotespells on
[8/6/2022 5:19:1] !emotespells on
[8/6/2022 5:26:12] !emotespells on
[8/6/2022 5:32:45] !emotespells on
[8/6/2022 5:39:20] !emotespells on
[8/6/2022 5:45:31] !emotespells on
[8/6/2022 5:51:28] !emotespells on
[8/6/2022 5:57:48] !emotespells on
[8/6/2022 6:4:21] !emotespells on
[8/6/2022 6:11:10] !emotespells on
[8/6/2022 6:18:42] !emotespells on
[8/6/2022 6:25:3] !emotespells on
[9/6/2022 2:6:5] !emotespells on
[9/6/2022 2:13:54] !emotespells on
