[10/12/2021 23:40:29] !emotespells on
[10/12/2021 23:42:42] !wand ice
[10/12/2021 23:52:10] !aol
[11/12/2021 0:2:38] !aol
[11/12/2021 0:51:7] 
[11/12/2021 0:51:9] 
[11/12/2021 0:51:13] 
[11/12/2021 0:51:15] 
[11/12/2021 0:51:19] 
[11/12/2021 0:51:23] 
[11/12/2021 0:51:25] 
[11/12/2021 0:52:21] 
[11/12/2021 0:52:23] 
[11/12/2021 0:52:27] 
[11/12/2021 0:52:41] 
[11/12/2021 0:52:43] 
[11/12/2021 0:52:45] 
[11/12/2021 0:52:47] 
[11/12/2021 0:52:49] 
[11/12/2021 0:52:51] 
[11/12/2021 0:52:53] 
[11/12/2021 0:52:55] 
[11/12/2021 0:52:57] 
[11/12/2021 0:55:6] 
[11/12/2021 0:56:25] 
[11/12/2021 0:56:28] 
[11/12/2021 0:56:30] 
[11/12/2021 0:56:34] 
[11/12/2021 0:57:26] 
[11/12/2021 0:58:29] 
[11/12/2021 0:58:31] 
[11/12/2021 0:58:35] 
[11/12/2021 0:58:37] 
[11/12/2021 0:58:39] 
[11/12/2021 0:58:45] 
[11/12/2021 0:58:47] 
[11/12/2021 0:59:3] 
[11/12/2021 1:2:45] !wand ice
[11/12/2021 1:13:14] 
[11/12/2021 1:13:16] 
[11/12/2021 1:13:18] 
[11/12/2021 1:13:20] 
[11/12/2021 1:13:23] 
[11/12/2021 1:17:14] 
[11/12/2021 1:17:16] 
[11/12/2021 1:17:18] 
[11/12/2021 1:17:20] 
[11/12/2021 1:17:22] 
[11/12/2021 1:17:26] 
[11/12/2021 1:17:29] 
[11/12/2021 1:17:31] 
[11/12/2021 1:17:35] 
[11/12/2021 1:17:41] 
[11/12/2021 1:17:43] 
[11/12/2021 1:17:45] 
[11/12/2021 1:17:53] 
[11/12/2021 1:17:55] 
[11/12/2021 1:17:57] 
[11/12/2021 1:17:59] 
[11/12/2021 1:18:2] 
[11/12/2021 1:18:4] 
[11/12/2021 1:18:6] 
[11/12/2021 1:18:8] 
[11/12/2021 1:18:22] 
[11/12/2021 1:18:26] 
[11/12/2021 1:22:16] 
[11/12/2021 1:22:18] 
[11/12/2021 1:23:46] 
[11/12/2021 1:23:48] 
[11/12/2021 1:25:44] 
[11/12/2021 1:25:46] 
[11/12/2021 1:25:48] 
[11/12/2021 1:25:51] 
[11/12/2021 1:25:53] 
[11/12/2021 1:28:5] 
[11/12/2021 1:30:54] 
[11/12/2021 1:33:59] 
[11/12/2021 1:34:2] 
[11/12/2021 1:36:35] 
[11/12/2021 1:36:37] 
[11/12/2021 1:36:39] 
[11/12/2021 1:36:41] 
[11/12/2021 1:40:6] 
[11/12/2021 1:43:49] 
[11/12/2021 1:43:56] 
[11/12/2021 1:44:0] 
[11/12/2021 1:47:8] 
[11/12/2021 1:47:11] 
[11/12/2021 1:51:30] 
[11/12/2021 1:58:6] 
[11/12/2021 1:58:8] 
[11/12/2021 1:58:16] 
[11/12/2021 2:2:4] 
[11/12/2021 2:2:7] 
[11/12/2021 2:2:9] 
[11/12/2021 2:2:11] 
[11/12/2021 2:7:54] 
[11/12/2021 2:19:39] 
[11/12/2021 2:23:39] 
[11/12/2021 2:23:42] 
[11/12/2021 2:23:44] 
[11/12/2021 2:23:46] 
[11/12/2021 2:23:48] 
[11/12/2021 2:23:51] 
[11/12/2021 2:24:54] 
[11/12/2021 2:25:17] 
[11/12/2021 2:25:19] 
[11/12/2021 2:25:21] 
[11/12/2021 2:25:23] 
[11/12/2021 2:25:25] 
[11/12/2021 2:29:11] 
[11/12/2021 2:29:13] 
[11/12/2021 2:29:15] 
[11/12/2021 2:29:19] 
[11/12/2021 2:29:21] 
[11/12/2021 2:29:23] 
[11/12/2021 2:29:26] 
[11/12/2021 2:29:33] 
[11/12/2021 2:29:35] 
[11/12/2021 2:29:37] 
[11/12/2021 2:29:39] 
[11/12/2021 2:29:41] 
[11/12/2021 2:29:43] 
[11/12/2021 2:29:45] 
[11/12/2021 2:29:49] 
[11/12/2021 2:29:51] 
[11/12/2021 2:29:57] 
[11/12/2021 2:30:5] 
[11/12/2021 2:30:7] 
[11/12/2021 2:30:13] 
[11/12/2021 2:30:25] 
[11/12/2021 2:30:27] 
[11/12/2021 2:30:32] 
[11/12/2021 2:30:35] 
[11/12/2021 2:30:43] 
[11/12/2021 2:30:45] 
[11/12/2021 2:30:47] 
[11/12/2021 2:32:6] !serverinfo
[11/12/2021 2:32:53] 
[11/12/2021 2:32:55] 
[11/12/2021 2:33:1] 
[11/12/2021 2:34:38] 
[11/12/2021 2:34:40] 
[11/12/2021 2:34:42] 
[11/12/2021 2:34:44] 
[11/12/2021 2:34:52] 
[11/12/2021 2:34:54] 
[11/12/2021 2:34:56] 
[11/12/2021 2:34:58] 
[11/12/2021 2:35:0] 
[11/12/2021 2:35:2] 
[11/12/2021 2:35:6] 
[11/12/2021 2:35:8] 
[11/12/2021 2:35:10] 
[11/12/2021 2:35:12] 
[11/12/2021 2:35:14] 
[11/12/2021 2:35:18] 
[11/12/2021 2:35:20] 
[11/12/2021 2:35:22] 
[11/12/2021 2:35:24] 
[11/12/2021 2:35:26] 
[11/12/2021 2:35:28] 
[11/12/2021 2:35:32] 
[11/12/2021 2:35:34] 
[11/12/2021 2:35:42] 
[11/12/2021 2:35:44] 
[11/12/2021 2:35:46] 
[11/12/2021 2:36:10] 
[11/12/2021 2:36:12] 
[11/12/2021 2:36:14] 
[11/12/2021 2:36:16] 
[11/12/2021 2:36:20] 
[11/12/2021 2:36:28] 
[11/12/2021 2:36:30] 
[11/12/2021 2:36:32] 
[11/12/2021 2:36:35] 
[11/12/2021 2:36:37] 
[11/12/2021 2:36:40] 
[11/12/2021 2:36:43] 
[11/12/2021 2:36:45] 
[11/12/2021 2:36:53] 
[11/12/2021 2:36:55] 
[11/12/2021 2:36:57] 
[11/12/2021 2:37:1] 
[11/12/2021 2:37:3] 
[11/12/2021 2:37:5] 
[11/12/2021 2:37:9] 
[11/12/2021 2:37:15] 
[11/12/2021 2:37:17] 
[11/12/2021 2:37:19] 
[11/12/2021 2:37:21] 
[11/12/2021 2:37:23] 
[11/12/2021 2:37:25] 
[11/12/2021 2:37:29] 
[11/12/2021 2:37:31] 
[11/12/2021 2:37:33] 
[11/12/2021 2:37:39] 
[11/12/2021 2:37:41] 
[11/12/2021 2:37:43] 
[11/12/2021 2:37:53] 
[11/12/2021 2:37:55] 
[11/12/2021 2:37:59] 
[11/12/2021 2:38:1] 
[11/12/2021 2:39:13] 
[11/12/2021 2:39:15] 
[11/12/2021 2:39:17] 
[11/12/2021 2:39:21] 
[11/12/2021 2:39:23] 
[11/12/2021 2:39:25] 
[11/12/2021 2:39:27] 
[11/12/2021 2:39:33] 
[11/12/2021 2:39:35] 
[11/12/2021 2:39:37] 
[11/12/2021 2:39:39] 
[11/12/2021 2:40:23] 
[11/12/2021 2:40:25] 
[11/12/2021 2:40:27] 
[11/12/2021 2:40:31] 
[11/12/2021 2:40:33] 
[11/12/2021 2:40:35] 
[11/12/2021 2:40:37] 
[11/12/2021 2:40:43] 
[11/12/2021 2:40:45] 
[11/12/2021 2:40:48] 
[11/12/2021 2:40:50] 
[11/12/2021 2:40:52] 
[11/12/2021 2:40:54] 
[11/12/2021 2:40:56] 
[11/12/2021 2:40:58] 
[11/12/2021 2:41:0] 
[11/12/2021 2:41:13] 
[11/12/2021 2:41:17] 
[11/12/2021 2:41:19] 
[11/12/2021 2:41:22] 
[11/12/2021 2:41:24] 
[11/12/2021 2:41:27] 
[11/12/2021 2:41:30] 
[11/12/2021 2:41:32] 
[11/12/2021 2:41:34] 
[11/12/2021 2:41:36] 
[11/12/2021 2:41:38] 
[11/12/2021 2:41:40] 
[11/12/2021 2:41:42] 
[11/12/2021 2:41:44] 
[11/12/2021 2:43:56] 
[11/12/2021 2:43:58] 
[11/12/2021 2:44:0] 
[11/12/2021 2:44:2] 
[11/12/2021 2:44:4] 
[11/12/2021 2:44:8] 
[11/12/2021 2:44:10] 
[11/12/2021 2:44:12] 
[11/12/2021 2:44:14] 
[11/12/2021 2:44:16] 
[11/12/2021 2:44:18] 
[11/12/2021 2:44:28] 
[11/12/2021 2:44:34] 
[11/12/2021 2:44:36] 
[11/12/2021 2:44:38] 
[11/12/2021 2:44:40] 
[11/12/2021 2:44:44] 
[11/12/2021 2:44:46] 
[11/12/2021 2:44:48] 
[11/12/2021 2:44:50] 
[11/12/2021 2:45:5] 
[11/12/2021 2:45:7] 
[11/12/2021 2:45:9] 
[11/12/2021 2:45:12] 
[11/12/2021 2:45:14] 
[11/12/2021 2:45:20] 
[11/12/2021 2:45:22] 
[11/12/2021 2:45:24] 
[11/12/2021 2:45:26] 
[11/12/2021 2:45:28] 
[11/12/2021 2:45:30] 
[11/12/2021 2:45:33] 
[11/12/2021 2:46:26] 
[11/12/2021 2:46:28] 
[11/12/2021 2:46:31] 
[11/12/2021 2:46:34] 
[11/12/2021 2:46:36] 
[11/12/2021 2:46:38] 
[11/12/2021 2:46:40] 
[11/12/2021 2:46:42] 
[11/12/2021 2:46:45] 
[11/12/2021 2:46:47] 
[11/12/2021 2:46:50] 
[11/12/2021 2:46:52] 
[11/12/2021 2:46:54] 
[11/12/2021 2:46:57] 
[11/12/2021 2:47:0] 
[11/12/2021 2:47:3] 
[11/12/2021 2:47:6] 
[11/12/2021 2:49:47] 
[11/12/2021 2:49:49] 
[11/12/2021 2:49:51] 
[11/12/2021 2:50:29] 
[11/12/2021 2:50:31] 
[11/12/2021 2:50:33] 
[11/12/2021 2:51:35] 
[11/12/2021 2:51:37] 
[11/12/2021 2:51:39] 
[11/12/2021 2:51:41] 
[11/12/2021 2:51:43] 
[11/12/2021 2:51:51] 
[11/12/2021 2:51:53] 
[11/12/2021 2:51:56] 
[11/12/2021 2:51:59] 
[11/12/2021 2:52:1] 
[11/12/2021 2:52:3] 
[11/12/2021 2:52:5] 
[11/12/2021 2:52:7] 
[11/12/2021 2:52:9] 
[11/12/2021 2:52:17] 
[11/12/2021 2:52:19] 
[11/12/2021 2:52:21] 
[11/12/2021 2:52:23] 
[11/12/2021 2:52:25] 
[11/12/2021 2:52:29] 
[11/12/2021 2:52:31] 
[11/12/2021 2:52:37] 
[11/12/2021 2:52:39] 
[11/12/2021 2:52:41] 
[11/12/2021 2:52:44] 
[11/12/2021 2:52:47] 
[11/12/2021 2:52:49] 
[11/12/2021 2:52:52] 
[11/12/2021 2:52:54] 
[11/12/2021 2:52:58] 
[11/12/2021 2:53:1] 
[11/12/2021 2:53:3] 
[11/12/2021 2:53:6] 
[11/12/2021 2:53:8] 
[11/12/2021 2:53:10] 
[11/12/2021 2:53:12] 
[11/12/2021 2:53:16] 
[11/12/2021 2:53:21] 
[11/12/2021 2:53:24] 
[11/12/2021 2:53:26] 
[11/12/2021 2:53:28] 
[11/12/2021 2:53:30] 
[11/12/2021 2:53:32] 
[11/12/2021 2:53:34] 
[11/12/2021 2:53:40] 
[11/12/2021 2:53:42] 
[11/12/2021 2:53:48] 
[11/12/2021 2:53:50] 
[11/12/2021 2:53:52] 
[11/12/2021 2:53:54] 
[11/12/2021 2:53:58] 
[11/12/2021 2:54:2] 
[11/12/2021 2:54:4] 
[11/12/2021 2:54:16] 
[11/12/2021 2:54:18] 
[11/12/2021 2:54:20] 
[11/12/2021 2:54:22] 
[11/12/2021 2:54:24] 
[11/12/2021 2:56:30] 
[11/12/2021 2:56:32] 
[11/12/2021 2:56:34] 
[11/12/2021 2:56:36] 
[11/12/2021 2:56:40] 
[11/12/2021 2:56:42] 
[11/12/2021 2:56:44] 
[11/12/2021 2:56:46] 
[11/12/2021 2:56:52] 
[11/12/2021 2:56:58] 
[11/12/2021 2:57:0] 
[11/12/2021 2:57:2] 
[11/12/2021 2:57:6] 
[11/12/2021 2:57:8] 
[11/12/2021 2:57:14] 
[11/12/2021 2:57:16] 
[11/12/2021 2:57:18] 
[11/12/2021 2:57:20] 
[11/12/2021 2:57:24] 
[11/12/2021 2:58:37] 
[11/12/2021 2:58:40] 
[11/12/2021 2:58:46] 
[11/12/2021 2:58:51] 
[11/12/2021 2:58:53] 
[11/12/2021 2:58:55] 
[11/12/2021 2:58:58] 
[11/12/2021 2:59:1] 
[11/12/2021 2:59:12] 
[11/12/2021 2:59:15] 
[11/12/2021 2:59:17] 
[11/12/2021 2:59:19] 
[11/12/2021 2:59:21] 
[11/12/2021 2:59:23] 
[11/12/2021 2:59:25] 
[11/12/2021 2:59:27] 
[11/12/2021 2:59:34] 
[11/12/2021 2:59:37] 
[11/12/2021 2:59:39] 
[11/12/2021 2:59:41] 
[11/12/2021 2:59:43] 
[11/12/2021 2:59:45] 
[11/12/2021 2:59:47] 
[11/12/2021 2:59:49] 
[11/12/2021 2:59:51] 
[11/12/2021 3:0:3] 
[11/12/2021 3:0:5] 
[11/12/2021 3:0:7] 
[11/12/2021 3:0:9] 
[11/12/2021 3:0:11] 
[11/12/2021 3:0:13] 
[11/12/2021 3:0:21] 
[11/12/2021 3:0:23] 
[11/12/2021 3:0:25] 
[11/12/2021 3:0:27] 
[11/12/2021 3:0:29] 
[11/12/2021 3:0:31] 
[11/12/2021 3:0:33] 
[11/12/2021 3:0:35] 
[11/12/2021 3:0:43] 
[11/12/2021 3:0:45] 
[11/12/2021 3:0:47] 
[11/12/2021 3:0:49] 
[11/12/2021 3:0:51] 
[11/12/2021 3:3:13] 
[11/12/2021 3:3:25] 
[11/12/2021 3:3:27] 
[11/12/2021 3:3:29] 
[11/12/2021 3:3:33] 
[11/12/2021 3:3:35] 
[11/12/2021 3:3:37] 
[11/12/2021 3:3:39] 
[11/12/2021 3:3:45] 
[11/12/2021 3:3:47] 
[11/12/2021 3:3:49] 
[11/12/2021 3:3:51] 
[11/12/2021 3:3:53] 
[11/12/2021 3:3:55] 
[11/12/2021 3:4:3] 
[11/12/2021 3:4:7] 
[11/12/2021 3:4:9] 
[11/12/2021 3:4:11] 
[11/12/2021 3:4:13] 
[11/12/2021 3:4:15] 
[11/12/2021 3:4:17] 
[11/12/2021 3:4:20] 
[11/12/2021 3:4:22] 
[11/12/2021 3:4:24] 
[11/12/2021 3:4:26] 
[11/12/2021 3:4:33] 
[11/12/2021 3:4:36] 
[11/12/2021 3:4:38] 
[11/12/2021 3:4:40] 
[11/12/2021 3:4:42] 
[11/12/2021 3:4:44] 
[11/12/2021 3:4:46] 
[11/12/2021 3:4:48] 
[11/12/2021 3:4:50] 
[11/12/2021 3:4:53] 
[11/12/2021 3:4:57] 
[11/12/2021 3:5:0] 
[11/12/2021 3:5:2] 
[11/12/2021 3:5:4] 
[11/12/2021 3:5:6] 
[11/12/2021 3:5:8] 
[11/12/2021 3:5:10] 
[11/12/2021 3:5:12] 
[11/12/2021 3:5:20] 
[11/12/2021 3:5:22] 
[11/12/2021 3:5:24] 
[11/12/2021 3:5:26] 
[11/12/2021 3:5:28] 
[11/12/2021 3:5:32] 
[11/12/2021 3:5:35] 
[11/12/2021 3:5:42] 
[11/12/2021 3:5:44] 
[11/12/2021 3:5:46] 
[11/12/2021 3:5:48] 
[11/12/2021 3:5:50] 
[11/12/2021 3:5:52] 
[11/12/2021 3:5:56] 
[11/12/2021 3:5:58] 
[11/12/2021 3:6:0] 
[11/12/2021 3:6:4] 
[11/12/2021 3:6:6] 
[11/12/2021 3:6:10] 
[11/12/2021 3:6:12] 
[11/12/2021 3:6:14] 
[11/12/2021 3:6:16] 
[11/12/2021 3:6:18] 
[11/12/2021 3:6:20] 
[11/12/2021 3:6:22] 
[11/12/2021 3:6:28] 
[11/12/2021 3:6:30] 
[11/12/2021 3:6:38] 
[11/12/2021 3:6:42] 
[11/12/2021 3:6:44] 
[11/12/2021 3:6:50] 
[11/12/2021 3:6:52] 
[11/12/2021 3:6:54] 
[11/12/2021 3:6:56] 
[11/12/2021 3:6:58] 
[11/12/2021 3:7:2] 
[11/12/2021 3:7:4] 
[11/12/2021 3:7:8] 
[11/12/2021 3:7:16] 
[11/12/2021 3:7:18] 
[11/12/2021 3:7:22] 
[11/12/2021 3:7:24] 
[11/12/2021 3:7:26] 
[11/12/2021 3:7:28] 
[11/12/2021 3:7:40] 
[11/12/2021 3:7:42] 
[11/12/2021 3:7:44] 
[11/12/2021 3:7:48] 
[11/12/2021 3:7:52] 
[11/12/2021 3:7:54] 
[11/12/2021 3:7:58] 
[11/12/2021 3:8:0] 
[11/12/2021 3:8:2] 
[11/12/2021 3:8:4] 
[11/12/2021 3:8:6] 
[11/12/2021 3:8:10] 
[11/12/2021 3:8:12] 
[11/12/2021 3:8:14] 
[11/12/2021 3:8:16] 
[11/12/2021 3:8:24] 
[11/12/2021 3:8:26] 
[11/12/2021 3:8:30] 
[11/12/2021 3:8:38] 
[11/12/2021 3:8:40] 
[11/12/2021 3:8:46] 
[11/12/2021 3:8:48] 
[11/12/2021 3:8:50] 
[11/12/2021 3:8:52] 
[11/12/2021 3:8:54] 
[11/12/2021 3:9:4] 
[11/12/2021 3:9:10] 
[11/12/2021 3:9:48] 
[11/12/2021 3:9:50] 
[11/12/2021 3:9:56] 
[11/12/2021 3:9:58] 
[11/12/2021 3:10:6] 
[11/12/2021 3:10:9] 
[11/12/2021 3:10:11] 
[11/12/2021 3:10:13] 
[11/12/2021 3:10:16] 
[11/12/2021 3:10:18] 
[11/12/2021 3:10:20] 
[11/12/2021 3:10:22] 
[11/12/2021 3:10:24] 
[11/12/2021 3:10:26] 
[11/12/2021 3:10:28] 
[11/12/2021 3:10:31] 
[11/12/2021 3:10:33] 
[11/12/2021 3:10:35] 
[11/12/2021 3:10:42] 
[11/12/2021 3:10:44] 
[11/12/2021 3:10:47] 
[11/12/2021 3:10:50] 
[11/12/2021 3:10:52] 
[11/12/2021 3:10:54] 
[11/12/2021 3:10:57] 
[11/12/2021 3:10:59] 
[11/12/2021 3:11:20] 
[11/12/2021 3:11:23] 
[11/12/2021 3:11:30] 
[11/12/2021 3:11:32] 
[11/12/2021 3:11:41] 
[11/12/2021 3:11:55] 
[11/12/2021 3:11:59] 
[11/12/2021 3:12:1] 
[11/12/2021 3:12:3] 
[11/12/2021 3:12:5] 
[11/12/2021 3:12:7] 
[11/12/2021 3:12:13] 
[11/12/2021 3:12:15] 
[11/12/2021 3:12:17] 
[11/12/2021 3:12:19] 
[11/12/2021 3:12:21] 
[11/12/2021 3:12:23] 
[11/12/2021 3:12:25] 
[11/12/2021 3:12:29] 
[11/12/2021 3:12:31] 
[11/12/2021 3:13:51] 
[11/12/2021 3:13:53] 
[11/12/2021 3:13:55] 
[11/12/2021 3:13:57] 
[11/12/2021 3:13:59] 
[11/12/2021 3:14:1] 
[11/12/2021 3:14:3] 
[11/12/2021 3:14:9] 
[11/12/2021 3:14:11] 
[11/12/2021 3:14:13] 
[11/12/2021 3:14:15] 
[11/12/2021 3:14:17] 
[11/12/2021 3:14:19] 
[11/12/2021 3:14:21] 
[11/12/2021 3:14:37] 
[11/12/2021 3:14:39] 
[11/12/2021 3:14:41] 
[11/12/2021 3:14:43] 
[11/12/2021 3:14:45] 
[11/12/2021 3:14:47] 
[11/12/2021 3:14:49] 
[11/12/2021 3:14:53] 
[11/12/2021 3:14:55] 
[11/12/2021 3:14:59] 
[11/12/2021 3:15:3] 
[11/12/2021 3:15:5] 
[11/12/2021 3:15:7] 
[11/12/2021 3:15:9] 
[11/12/2021 3:15:11] 
[11/12/2021 3:16:33] 
[11/12/2021 3:16:35] 
[11/12/2021 3:16:37] 
